file	identifier
allyears_unpassaged.fasta	ORIGINAL_|_A_SOUTH_CAROLINA_11_2015
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03020_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_UTAH_17_2014
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_156_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_57_2015
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1194_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_174_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00059_2013
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL242_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_UR06_0452_2007
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1139_2008
allyears_unpassaged.fasta	ORIGINAL_|_A_VERMONT_UR06_0471_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_MARYLAND_19_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL308_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_IOWA_51_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01120_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA38_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_NORTH_DAKOTA_06_2011
allyears_unpassaged.fasta	P0_|_A_MANAGUA_90_01_2010
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1134_2008
allyears_unpassaged.fasta	ORIGINAL_|_A_WASHINGTON_61_2015
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_78_2012
allyears_unpassaged.fasta	P0_|_A_MANAGUA_1166_03_2010
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01131_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_MINNESOTA_19_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_65_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_03_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00048_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_83_2015
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03006_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_24_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_24_2014
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL201_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_102_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01201_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_255_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL257_2009
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1157_2008
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_65_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_13_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00006_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_CALIFORNIA_94_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_73_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00014_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_147_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_GUATEMALA_591_2010
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL331_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_MINNESOTA_18_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_UR06_0557_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_WASHINGTON_56_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_UR06_0418_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_ARKANSAS_08_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ARKANSAS_08_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_65_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_164_2015
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1191_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_MICHIGAN_55_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_32_2014
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_65_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_68_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_VERMONT_UR06_0524_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_NETHERLANDS_767_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_176_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00082_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00077_2013
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_3745_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_NETHERLANDS_769_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00024_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_44_2010
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL339_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_25_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_210_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ILLINOIS_UR06_0478_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_YORK_58_2015
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_126_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_29_2014
allyears_unpassaged.fasta	P0_|_A_MANAGUA_5744_03_2010
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_75_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_148_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_MISSOURI_41_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ARIZONA_20_2015
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03001_2013
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL325_2009
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1131_2008
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA60_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_105_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ILLINOIS_05_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01076_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_220_2015
allyears_unpassaged.fasta	P0_|_A_MANAGUA_5806_01_2010
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL334_2009
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA09_2011
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL178_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_26_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA03_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_KENTUCKY_UR06_0044_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_175_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01121_2013
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_179_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_OREGON_07_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_08_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_MONTANA_12_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00015_2012
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01055_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_INDIANA_25_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA78_2011
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL317_2009
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01146_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_GUATEMALA_6315_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_MONTANA_18_2015
allyears_unpassaged.fasta	P0_|_A_MANAGUA_1807_03_2010
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01150_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_YORK_68_2015
allyears_unpassaged.fasta	OR_|_A_MISSISSIPPI_05_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_163_2015
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03057_2012
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01165_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_OHIO_20_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALABAMA_17_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_WYOMING_19_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_IOWA_16_2014
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_48_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_44_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_30_2014
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_71_2012
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03074_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_254_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_33_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_243_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01095_2012
allyears_unpassaged.fasta	P0_|_A_MEXICO_24008_2009
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL278_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_28_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01096_2012
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01153_2013
allyears_unpassaged.fasta	ISOLATED_DIRECTLY_FROM_HOST__NO_PASSAGE_|_A_QUEBEC_26_191206_2006
allyears_unpassaged.fasta	ORIGINAL_|_A_GUADELOUPE_9153_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_MONTANA_15_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01084_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_IOWA_37_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01197_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_213_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_INDIANA_17_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_INDIANA_17_2015
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_21_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_JERSEY_21_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_INDIANA_14_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_JERSEY_22_2014
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_22_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_42_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA29_2011
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA13_2011
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_176_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00026_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01147_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_GUADELOUPE_202_2010
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01056_2012
allyears_unpassaged.fasta	P0_|_A_MEXICO_24003_2008
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_YORK_UR06_0515_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_80_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_222_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ARIZONA_13_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_CALIFORNIA_95_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_149_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_NORTH_CAROLINA_18_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_DELAWARE_17_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_WYOMING_12_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_45_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA80_2011
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA83_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_YORK_UR06_0529_2007
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL211_2009
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01184_2013
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL345_2009
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL315_2009
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03007_2013
allyears_unpassaged.fasta	P0_|_A_NEW_JERSEY_NHRC0001_2003
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA47_2011
allyears_unpassaged.fasta	P0_|_A_NEW_JERSEY_NHRC0001_2005
allyears_unpassaged.fasta	ORIGINAL_|_A_ST__VINCENT_AND_GRENADINES_424_2015
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1128_2008
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL381_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_MISSISSIPPI_04_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ARIZONA_23_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_32_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_221_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_IOWA_31_2015
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1142_2008
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_108_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01085_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_LOUISIANA_10_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_MARYLAND_18_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01113_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_231_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_OREGON_14_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_CALIFORNIA_16_2010
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_133_2013
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_121_2013
allyears_unpassaged.fasta	OR_|_A_HAWAII_36_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ST__VINCENT_AND_GRENADINES_422_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_20_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PUERTO_RICO_20_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_89_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_97_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_240_2015
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03021_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01159_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_MISSISSIPPI_03_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_143_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_27_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_MARYLAND_08_2012
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_50_2012
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03056_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_60_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL374_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_19_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA79_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_GUADELOUPE_201_2010
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00039_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_63_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_66_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01031_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_77_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_NORTH_CAROLINA_32_2015
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_37_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_74_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_56_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_GUATEMALA_142_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_68_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_GUATEMALA_15_2015
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_111_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01101_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_DELAWARE_25_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00008_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_27_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00009_2012
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL144_2009
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL147_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_16_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01128_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_245_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00031_2013
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03014_2013
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_132_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_WISCONSIN_17_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00045_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_71_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01186_2013
allyears_unpassaged.fasta	LUNG_1_|_A_MEMPHIS_5_85
allyears_unpassaged.fasta	ORIGINAL_|_A_TEXAS_72_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01125_2013
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03022_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ILLINOIS_UR06_0036_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_DOMINICAN_REPUBLIC_3668_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_ALABAMA_06_2014
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1150_2008
allyears_unpassaged.fasta	ORIGINAL_|_A_HAITI_66_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_MONTANA_23_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL321_2009
allyears_unpassaged.fasta	P0_|_A_GEORGIA_NHRC0001_2002
allyears_unpassaged.fasta	P0_|_A_GEORGIA_NHRC0001_2003
allyears_unpassaged.fasta	P0_|_A_GEORGIA_NHRC0001_2006
allyears_unpassaged.fasta	P0_|_A_GEORGIA_NHRC0001_2004
allyears_unpassaged.fasta	P0_|_A_GEORGIA_NHRC0001_2005
allyears_unpassaged.fasta	P0_|_A_MANAGUA_4456_02_2010
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03037_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_239_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01176_2013
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_120_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_NETHERLANDS_772_2014
allyears_unpassaged.fasta	P0_|_A_SOUTH_CAROLINA_NHRC0002_2005
allyears_unpassaged.fasta	P0_|_A_MANAGUA_5543_01_2010
allyears_unpassaged.fasta	P0_|_A_SOUTH_CAROLINA_NHRC0002_2003
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03040_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_UR06_0023_2007
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_4255_2009
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_164_2013
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL329_2009
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL165_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_49_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_49_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_IOWA_46_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01115_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_70_2015
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_94_2012
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03069_2013
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1141_2008
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_61_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_217_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_12_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_171_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL196_2009
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL138_2009
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_70_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_26_2009
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03017_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_NEVADA_17_2014
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_57_2012
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_NHRC0010_2005
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_162_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_90_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_71_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_VERMONT_UR06_0486_2007
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_49_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_CALIFORNIA_UR06_0347_2007
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL260_2009
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_127_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_CALIFORNIA_89_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_INDIANA_24_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_WISCONSIN_74_2015
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_178_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_71_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00030_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_177_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_GUATEMALA_8136_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01212_2013
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL268_2009
allyears_unpassaged.fasta	OR_|_A_NEBRASKA_21_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_15_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_COLORADO_15_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_112_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA64_2011
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01099_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_46_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_42_2010
allyears_unpassaged.fasta	ORIGINAL_|_A_CALIFORNIA_113_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_42_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_42_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_MARYLAND_33_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_PANAMA_316597_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_UTAH_17_2010
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL207_2009
allyears_unpassaged.fasta	ORIGINAL_|_A_LOUISIANA_39_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_WASHINGTON_45_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_267_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA12_2011
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01091_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_09_2014
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA54_2011
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_151_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_DOA24_2011
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL368_2009
allyears_unpassaged.fasta	P0_|_A_TEXAS_JMM_30_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_NEBRASKA_19_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL287_2009
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00064_2013
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_01157_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_NEW_HAMPSHIRE_21_2014
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_46_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_FLORIDA_73_2015
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_73_2012
allyears_unpassaged.fasta	ORIGINAL_|_A_OHIO_UR06_0494_2007
allyears_unpassaged.fasta	ORIGINAL_|_A_PENNSYLVANIA_50_2015
allyears_unpassaged.fasta	P0_|_A_SANTA_CLARA_YGA_03012_2013
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL310_2009
allyears_unpassaged.fasta	P0_|_A_HOUSTON_JMM_112_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_IOWA_30_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_ALASKA_170_2015
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00099_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_HAWAII_49_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_WISCONSIN_80_2015
allyears_unpassaged.fasta	ORIGINAL_|_A_LOUISIANA_19_2014
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1100_2007
allyears_unpassaged.fasta	P0_|_A_NEW_YORK_1136_2008
allyears_unpassaged.fasta	P0_|_A_BOSTON_YGA_00042_2013
allyears_unpassaged.fasta	ORIGINAL_|_A_MAINE_41_2015
allyears_unpassaged.fasta	P0_|_A_CALIFORNIA_VRDL357_2009
